"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000141510",821.514516986662,0.70379342768579,0.123801881523011,5.68483628057764,1.30938035010702e-08,5.74876216315519e-08
"ENSG00000144278",279.836704968348,-1.18598588771864,0.208666012967972,-5.68365624497111,1.31845158161492e-08,5.78739710109739e-08
"ENSG00000250479",281.433606110229,1.15161622748209,0.202651855793403,5.68273220579893,1.32559750036099e-08,5.81756663394324e-08
"ENSG00000198039",128.618773519236,-1.7445194698911,0.307044758588545,-5.68164549660605,1.33404955784493e-08,5.85345473826998e-08
"ENSG00000114859",176.770509604406,1.51580003420806,0.266827547230552,5.68082287582675,1.34048241875499e-08,5.88047019914742e-08
"ENSG00000168952",525.343666415227,-0.864029316404298,0.15215529831656,-5.6786015732865,1.358003838093e-08,5.9561081728333e-08
"ENSG00000186204",41.2427409942785,6.42038424082988,1.13074642240936,5.67800535433003,1.36274450317147e-08,5.9756710834257e-08
"ENSG00000146674",4918.08758565719,-1.86578481654408,0.328607477994395,-5.67785257941058,1.36396183469793e-08,5.97977921360476e-08
"ENSG00000130338",762.294991801103,0.729192869506342,0.128436274346015,5.6774682481201,1.36702891275005e-08,5.99199350736657e-08
"ENSG00000155438",670.535614518256,-0.801475829976493,0.141217035105338,-5.67548971254531,1.382924549276e-08,6.06042166301424e-08
"ENSG00000157326",132.263833139555,1.71322407481211,0.301926894045885,5.67430099337802,1.3925609627435e-08,6.10139739533323e-08
"ENSG00000141933",233.760881907489,1.34388969785297,0.23685572400599,5.67387469098693,1.39603267133007e-08,6.11535166483605e-08
"ENSG00000110675",92.1630316555635,-2.07628415501691,0.365945997236605,-5.67374468007768,1.3970931223676e-08,6.11873980461736e-08
"ENSG00000120526",484.500104601811,-0.883973036194276,0.155860999816911,-5.67154732250321,1.41513498702947e-08,6.19648345111283e-08
"ENSG00000124574",376.072233064034,1.04765777226037,0.18474869088527,5.67071824563546,1.42200093661124e-08,6.22526898738226e-08
"ENSG00000005007",2117.07507910478,-0.486360281026595,0.0857685558466892,-5.67061292131305,1.42287548681419e-08,6.22781880083733e-08
"ENSG00000121940",1153.52551120194,-0.602311051579455,0.106235190954433,-5.66960012184474,1.43131188099092e-08,6.26345839546929e-08
"ENSG00000125735",41.9772761286984,3.42623806925099,0.604357992490424,5.66921942263431,1.43449556909844e-08,6.27610209997511e-08
"ENSG00000087448",1473.54708771719,0.546174629343237,0.096356162350203,5.66828956261443,1.44230069389964e-08,6.30895584611003e-08
"ENSG00000102466",366.823399955146,1.02632159196249,0.181075871028841,5.66790918155531,1.44550543911581e-08,6.32167712039982e-08
"ENSG00000143867",80.453842523438,2.21203769988761,0.390349738251982,5.66680974295846,1.45480724911166e-08,6.36105220489349e-08
"ENSG00000197343",1593.87864654415,-0.527736541015819,0.0931436893232074,-5.66583248795933,1.46312411492378e-08,6.39610541935104e-08
"ENSG00000168970",240.458614497508,1.2686330133957,0.223912463562855,5.6657543452894,1.46379113366066e-08,6.39749820983638e-08
"ENSG00000213965",336.993718371206,-1.06420413743116,0.187831947891308,-5.66572486405229,1.46404285955871e-08,6.39749820983638e-08
"ENSG00000104881",319.178743330414,-1.11410449772221,0.196714120545428,-5.66357155568265,1.48254305252614e-08,6.4770118606265e-08
"ENSG00000056972",659.009808590209,-0.768610770282744,0.135714160759425,-5.66345299548532,1.48356823365553e-08,6.48016282350663e-08
"ENSG00000215644",63.8482792130191,2.55335828061542,0.451012159720946,5.66139565326853,1.50146795631288e-08,6.55700467607347e-08
"ENSG00000151806",1040.71677660827,-0.648814744539666,0.114658540997699,-5.65866911347393,1.52551348459536e-08,6.66064867736497e-08
"ENSG00000115520",984.524478526289,0.650401894689186,0.114941753149321,5.65853466532955,1.52670881787956e-08,6.66450286592796e-08
"ENSG00000138867",1326.56707726101,-0.583477425325142,0.103150627307881,-5.65655721689014,1.54439508999914e-08,6.7403282126472e-08
"ENSG00000168394",967.94094960866,0.653226034856683,0.115512584973799,5.65502048980076,1.55827681950967e-08,6.79952144738971e-08
"ENSG00000135253",87.5881588527738,-2.15263709026398,0.380674271206326,-5.65480058172161,1.5602732028785e-08,6.80683950999994e-08
"ENSG00000263753",337.63964119834,1.06357375320597,0.188122140538035,5.65363412389483,1.57090421996865e-08,6.85181627858665e-08
"ENSG00000169857",322.842771731164,-1.1481123643278,0.203109285797241,-5.65268279006174,1.57962666894666e-08,6.88845174513047e-08
"ENSG00000117620",747.432740563055,0.723789780152787,0.128056526494585,5.65211161012864,1.58488619941664e-08,6.90997418641367e-08
"ENSG00000205923",40.0873174736563,-4.01896596002633,0.711217975373572,-5.6508216878452,1.59682669800778e-08,6.96061034584459e-08
"ENSG00000144224",2655.39357159333,-0.450420335698175,0.0797164754982351,-5.65027910332222,1.60187533589299e-08,6.98016054630318e-08
"ENSG00000152779",48.9672960192002,-3.0757793533199,0.544359777902311,-5.65026932219792,1.6019664893556e-08,6.98016054630318e-08
"ENSG00000204257",180.495270746454,1.44440586366279,0.25567701091294,5.64933803983897,1.61066852455798e-08,7.0166434294189e-08
"ENSG00000203791",231.249920765383,-1.26981481461535,0.224806272971859,-5.64848479461382,1.61868165852876e-08,7.05011092131422e-08
"ENSG00000144642",224.542252831295,1.27407038074137,0.225602313279014,5.64741718390832,1.62876252114854e-08,7.09256882166807e-08
"ENSG00000235884",335.670962547522,-1.05134961153958,0.186268122876983,-5.64428091774954,1.65873049472309e-08,7.22159161680546e-08
"ENSG00000172059",96.8626028827441,-2.01644409107775,0.357302238600387,-5.64352492997665,1.66603389435443e-08,7.25190743724712e-08
"ENSG00000172992",674.720360178565,0.770257822508351,0.136509599063598,5.64251765291245,1.67581347653692e-08,7.29298700138134e-08
"ENSG00000143653",635.462045009943,0.837332847402219,0.148413749094801,5.64188191801125,1.68201445487754e-08,7.31847921999779e-08
"ENSG00000159592",1785.71150888379,-0.512912000246763,0.0909124917583137,-5.64182094590822,1.68261034842421e-08,7.31957817351646e-08
"ENSG00000257923",2373.82854840389,0.457390479357632,0.0810805337930007,5.64118732278396,1.6888150325784e-08,7.34507068432712e-08
"ENSG00000143641",13006.0432188518,0.294061090506197,0.0521310710240361,5.64080278286656,1.6925914255327e-08,7.35913915303314e-08
"ENSG00000186919",35.9062473328586,5.62071403479542,0.996441342998751,5.640787663306,1.69274007535059e-08,7.35913915303314e-08
"ENSG00000159352",2288.9974731939,-0.458599081320549,0.081305111311038,-5.64047049349885,1.695861293447e-08,7.36970297111496e-08
"ENSG00000231528",473.209521122179,0.909943427592181,0.161323394147762,5.64049270348682,1.69564254659006e-08,7.36970297111496e-08
"ENSG00000132274",1111.43612260901,0.609917910834415,0.108138484274785,5.64015590679616,1.69896261231981e-08,7.38167574784153e-08
"ENSG00000189120",100.144456570261,-2.00280639535178,0.355150935994228,-5.63931048004988,1.70732447581466e-08,7.41649507423972e-08
"ENSG00000226287",43.5744360285035,3.47813388763196,0.616774907339866,5.63922728736334,1.70814946647932e-08,7.41856724899959e-08
"ENSG00000213853",420.191156452889,1.00645211163582,0.178494531895526,5.63855990963858,1.71478162530455e-08,7.4458542263733e-08
"ENSG00000140612",2309.1679195681,-0.457484492724037,0.0811421015461192,-5.63806561583833,1.7197098513673e-08,7.46573285097757e-08
"ENSG00000164128",50.3252372536449,2.96860665920119,0.52664857359536,5.63678856838994,1.7325060750929e-08,7.51975356697489e-08
"ENSG00000111450",508.759467981582,-0.942288728985349,0.167272434752319,-5.63325768755981,1.76836921078316e-08,7.67385132788458e-08
"ENSG00000172594",293.572652099097,-1.14592309209897,0.203449433999562,-5.63247127097656,1.7764544529035e-08,7.7073685258247e-08
"ENSG00000180376",256.082551105083,-1.19440911441448,0.212086159791466,-5.63171644764034,1.78424863797258e-08,7.73960955474578e-08
"ENSG00000163395",39.1202206001672,-3.81405391261265,0.677420643928374,-5.63025934741947,1.7993884535596e-08,7.80369443244316e-08
"ENSG00000265354",1460.76653874163,-0.538550600756709,0.0956616726900535,-5.62974267135834,1.804786811784e-08,7.82551450625074e-08
"ENSG00000126453",376.594708859256,-1.00445862044058,0.178435546795851,-5.62925178574302,1.80993027194114e-08,7.84622069902095e-08
"ENSG00000161036",670.514089645851,0.761945313301961,0.135357467226801,5.62913394371709,1.81116712826794e-08,7.84998641485514e-08
"ENSG00000188641",217.652000162507,1.3320097684834,0.236632841697117,5.62901480170844,1.81241846343555e-08,7.85381334155407e-08
"ENSG00000282278",37.1641613447205,8.73007864103158,1.55133771932918,5.6274520578321,1.82890971305631e-08,7.92366492224355e-08
"ENSG00000105835",7229.13175533352,-1.16476046972303,0.207009020164129,-5.62661698895795,1.83778162606641e-08,7.9604844103486e-08
"ENSG00000011052",1055.09331741026,-0.766978122560365,0.136370791050249,-5.62421114267612,1.86357601027978e-08,8.07057496225164e-08
"ENSG00000169764",1973.83363766231,-0.532903670762188,0.0947608512242174,-5.62366909834172,1.86943590151949e-08,8.09430816823631e-08
"ENSG00000243978",48.7157769377481,-3.06883155466187,0.546077588394094,-5.61977202486315,1.9120959821115e-08,8.27733732763803e-08
"ENSG00000188554",4219.2398979418,-0.371654876358973,0.0661444033873544,-5.61884085918033,1.92242823133001e-08,8.32037553632881e-08
"ENSG00000213563",452.516456582469,0.944797925615425,0.168176437550373,5.61789712861787,1.93295520490542e-08,8.36423888138493e-08
"ENSG00000196839",326.9711690288,-1.07169559353413,0.190779736464984,-5.61744980568641,1.93796446165577e-08,8.3842131336244e-08
"ENSG00000253304",89.4551172116114,2.07877738432226,0.370134650391062,5.61627338085195,1.95119865800235e-08,8.43975560734633e-08
"ENSG00000156502",577.287224456211,-0.848470874997483,0.151077155006896,-5.61614279113711,1.95267312705695e-08,8.44442009510227e-08
"ENSG00000158985",388.166462088151,0.979911385477607,0.17451320544714,5.61511309683909,1.96433720780161e-08,8.4931391746766e-08
"ENSG00000204394",1566.4795522151,-0.529543158726855,0.0943409608527916,-5.61307786077297,1.98759109829402e-08,8.59193881095468e-08
"ENSG00000281571",59.7885007864119,2.7189570946397,0.484435896362557,5.61262514825037,1.99279985235327e-08,8.61270886928273e-08
"ENSG00000167747",612.803668422419,-0.807678742478487,0.143906005709616,-5.61254367735202,1.99373863444245e-08,8.6150197986042e-08
"ENSG00000189091",5119.33177571005,-0.347710185484162,0.0619839501551143,-5.60968096763792,2.02699937308218e-08,8.75679364813881e-08
"ENSG00000196155",783.017720290305,0.71070076438199,0.126692548082296,5.60964930565876,2.02737023673608e-08,8.75679364813881e-08
"ENSG00000162076",194.988102497279,1.37288768694313,0.244741324705018,5.60954586887949,2.02858227344873e-08,8.76025401456896e-08
"ENSG00000172922",890.186331834121,-0.674270587443529,0.120203785667205,-5.60939560847366,2.03034422668096e-08,8.76608726464928e-08
"ENSG00000143771",734.446007584116,-0.736579060061645,0.131325001701865,-5.60882581775122,2.03703910074303e-08,8.79321191088102e-08
"ENSG00000167863",2195.95740232538,-0.458983228462211,0.0818493595940038,-5.60765815076501,2.05082587538723e-08,8.8509327253554e-08
"ENSG00000198830",2693.49807802456,0.441475341008969,0.0787398293033238,5.606760198937,2.06148966861536e-08,8.89515477330082e-08
"ENSG00000276900",217.450637156669,-1.31861839806776,0.235332440024765,-5.60321559547422,2.10411236736559e-08,9.07723101421172e-08
"ENSG00000123552",270.419967938938,-1.16705869474614,0.208288403266604,-5.60309012140412,2.10563672375193e-08,9.08196944171376e-08
"ENSG00000126243",466.983661005301,0.897407711649284,0.160190500288352,5.60212815387865,2.11735912212149e-08,9.13068294571809e-08
"ENSG00000155363",1001.5364442296,0.667089459301206,0.119104214510622,5.60088878502041,2.13255531660477e-08,9.19435376137791e-08
"ENSG00000111269",1033.05820139657,0.617541363857063,0.1102618584202,5.6006798062813,2.13512806392579e-08,9.2035847802058e-08
"ENSG00000187650",59.4524707092336,2.61927910757321,0.467725691716186,5.60003257029245,2.14311534887297e-08,9.23614700585643e-08
"ENSG00000228903",48.826852715599,3.14060759777296,0.560880965336754,5.59941911362126,2.15071254669628e-08,9.26701525779401e-08
"ENSG00000115993",3848.53209005398,-0.400894624425765,0.0716019840702604,-5.59893178424192,2.15676638073529e-08,9.29122231506899e-08
"ENSG00000198952",3333.49013125282,-0.421165119427841,0.0752312662794999,-5.59827237073378,2.16498426565562e-08,9.32474031187432e-08
"ENSG00000176248",750.0108832495,0.731026370028452,0.130581825451279,5.59822446578678,2.16558245988215e-08,9.32543285087608e-08
"ENSG00000278249",49.8535907075395,2.94821781128857,0.526655776298607,5.59799767508288,2.16841659829958e-08,9.33575159041741e-08
"ENSG00000165512",572.812211238276,-0.821660291277524,0.146782938075178,-5.59779155569629,2.17099553620863e-08,9.34496766242036e-08
"ENSG00000054356",2416.47878841756,0.450538378184287,0.080488026184684,5.59758264105649,2.17361248613229e-08,9.35434360200653e-08
"ENSG00000134072",395.476423355064,0.98011615640119,0.175100976671459,5.59743397799646,2.1754765647753e-08,9.36047635943681e-08
"ENSG00000109118",998.765236328422,0.630012638939962,0.112593396066779,5.59546706066404,2.20028621209885e-08,9.465315181991e-08
"ENSG00000137522",531.454353283877,-0.841355318209373,0.150404810772938,-5.59393887659315,2.2197512871137e-08,9.54712476119913e-08
"ENSG00000067221",355.635242295362,1.01223374596396,0.181012713538191,5.59205884591305,2.24392736956156e-08,9.64915924143856e-08
"ENSG00000146247",1306.19741037356,-0.572760599071123,0.102433447393034,-5.59153883470753,2.25065940592934e-08,9.67615618762119e-08
"ENSG00000188070",438.628998222806,-0.968345940665094,0.173188351767866,-5.59128792889618,2.25391462639175e-08,9.68819754731292e-08
"ENSG00000153487",519.663514993325,-0.867507205010087,0.155200950131254,-5.58957406044507,2.27627268473704e-08,9.7823288930848e-08
"ENSG00000272886",793.853397242156,-0.721809466170925,0.129144957939997,-5.58914167215331,2.28194727112308e-08,9.80473918185086e-08
"ENSG00000079785",2774.88928577722,-0.422302964022052,0.0755631439096797,-5.58874263525653,2.28719634155282e-08,9.82531251297727e-08
"ENSG00000181555",2529.5691917464,-0.433961983406578,0.0776719745317266,-5.58711151638508,2.30877477669908e-08,9.91601092651578e-08
"ENSG00000187994",44.0216618945181,3.21324253806265,0.575161509637736,5.58667867063376,2.31453408503684e-08,9.93874455045023e-08
"ENSG00000145687",803.237172774996,0.71545541960967,0.128068787463617,5.58649327271035,2.31700519443448e-08,9.9473521436454e-08
"ENSG00000180902",241.103681605221,1.26558749982498,0.226565453275471,5.58596856461699,2.32401274777417e-08,9.97542818251365e-08
"ENSG00000140451",162.753446252166,-1.59894937579518,0.286357390592169,-5.58375452607896,2.35380875974291e-08,1.01012887998629e-07
"ENSG00000112473",2898.99869105949,-0.412891795305435,0.0739617825654205,-5.58250194876286,2.37082952675456e-08,1.01722852707602e-07
"ENSG00000118655",464.451607228823,-0.910320561890814,0.163098220806335,-5.58142545878375,2.3855529137462e-08,1.02333980122875e-07
"ENSG00000105383",205.590471282446,1.32185229340635,0.236838604238224,5.58123663014312,2.38814469655912e-08,1.02424552264414e-07
"ENSG00000089327",4312.26003224418,-0.37759925004578,0.0676664933586755,-5.58029877570666,2.401057842944e-08,1.02957669371613e-07
"ENSG00000147251",1172.8618471498,0.635028007669119,0.113802904293138,5.58006855460725,2.40423806002658e-08,1.03073306735907e-07
"ENSG00000117174",304.736360992368,-1.12289358658234,0.201274589896476,-5.57891379711612,2.42025137452231e-08,1.03738961207912e-07
"ENSG00000143740",852.06049065007,0.669372179166166,0.119984264380968,5.57883304631353,2.42137503056643e-08,1.03766262616435e-07
"ENSG00000178188",842.793945366041,0.671646047625829,0.120402724520246,5.57832931357704,2.42839596474348e-08,1.04046225820601e-07
"ENSG00000111335",37.4644633483679,3.73279723642284,0.669234552425191,5.57771146587669,2.43703439466916e-08,1.0439536526893e-07
"ENSG00000229809",99.8460337925822,1.93315856247244,0.346600677004486,5.57748063038959,2.44026946484639e-08,1.04512946947619e-07
"ENSG00000102921",559.958910879399,0.877180920262812,0.157294333719336,5.57668480180595,2.45145468089981e-08,1.04970905396232e-07
"ENSG00000147996",1061.48723864048,-0.616541652612233,0.110571545026616,-5.57595222589882,2.46179486490433e-08,1.05392503051728e-07
"ENSG00000148153",563.885499326137,-0.828387732317738,0.148616486255741,-5.57399621797165,2.48961141089861e-08,1.06561966031637e-07
"ENSG00000172469",444.901697239473,0.909637825079416,0.163306462048025,5.57012756061,2.54552898928609e-08,1.08933516763508e-07
"ENSG00000198498",333.052688937631,-1.04792485496951,0.188148829747777,-5.56965917021278,2.55238126258749e-08,1.0920483347053e-07
"ENSG00000196810",264.976187549162,1.23579413789883,0.221892805463162,5.56932945761502,2.55721549399057e-08,1.09389715754171e-07
"ENSG00000205339",5619.43473912482,-0.346922753441496,0.0623047713597815,-5.56815707481175,2.57447699401291e-08,1.10106017075938e-07
"ENSG00000253982",108.433493353726,1.84707008072379,0.331771107819435,5.56730238767219,2.58713213239197e-08,1.10625064305248e-07
"ENSG00000183621",234.971874591218,-1.24788792165315,0.224247576207539,-5.56477774590632,2.62486741438421e-08,1.12216108431264e-07
"ENSG00000225697",1141.61226213748,0.592136923748326,0.106413007414077,5.56451638890522,2.62880423323239e-08,1.12361881019476e-07
"ENSG00000081320",782.525075823609,-0.719636596449683,0.129361576820988,-5.56298565721353,2.65197694671586e-08,1.13329622176753e-07
"ENSG00000011376",823.01049868795,-0.680477984188059,0.122324151205646,-5.56290787617295,2.65315969816707e-08,1.13357444418681e-07
"ENSG00000215375",71.4952872377444,2.36173011636305,0.424599173540862,5.56225792120099,2.66306305202772e-08,1.13757772529014e-07
"ENSG00000129003",3101.34720397252,-0.410359186421572,0.0737884854117259,-5.56129027627881,2.67787353029785e-08,1.14367515356471e-07
"ENSG00000230724",158.570987194911,-1.54124842829871,0.277194962061126,-5.56016031762813,2.69526950966716e-08,1.15087414272189e-07
"ENSG00000181634",106.763044868249,1.93904158502508,0.348765803050324,5.55972394101178,2.7020169402528e-08,1.15352425242671e-07
"ENSG00000149115",3403.35455041695,-0.420990095708876,0.0757381694700137,-5.55849314361308,2.72113645708768e-08,1.16145403934153e-07
"ENSG00000124839",72.1493471765024,8.2385431074294,1.48224451987373,5.55815386528211,2.72642993230714e-08,1.1634805075418e-07
"ENSG00000186106",204.723626971318,-1.34302063403816,0.241633965465628,-5.55807885472624,2.72760160717035e-08,1.16374757384174e-07
"ENSG00000141873",461.073736782919,0.891858557087147,0.160479266104518,5.55746906585609,2.73714473848182e-08,1.16758555070893e-07
"ENSG00000167992",120.072915123895,1.74486590657378,0.313970730471347,5.55741582648264,2.7379794651674e-08,1.16770798554449e-07
"ENSG00000131165",2177.10273129421,0.455087782930412,0.0819014282346824,5.55653048718994,2.75189673785929e-08,1.1734087690232e-07
"ENSG00000197162",277.578312839125,1.17969916945336,0.212334591519583,5.55585013732706,2.76263825634955e-08,1.17775340182708e-07
"ENSG00000169902",507.135244814187,0.856242541231193,0.154124012284154,5.5555427641772,2.76750446530215e-08,1.17959206717797e-07
"ENSG00000179218",26753.6679381192,0.30154822056325,0.0542904467878486,5.55435142653391,2.78644395769709e-08,1.18742724721371e-07
"ENSG00000108819",2352.6303519872,0.517326313459254,0.0931687576239251,5.55257284365041,2.81495351559642e-08,1.19909708196834e-07
"ENSG00000166402",77.0801995866517,2.25712895759651,0.406499304222376,5.55260226561603,2.81447960597004e-08,1.19909708196834e-07
"ENSG00000146281",238.806715618999,-1.26444260323649,0.227892388428432,-5.54841963769045,2.88263327174159e-08,1.22768160913965e-07
"ENSG00000134955",266.805901493856,1.16868672020284,0.210639174434291,5.54828760291883,2.88481057156338e-08,1.22836351878832e-07
"ENSG00000172586",693.64683012274,-0.749306243840132,0.135124701378112,-5.54529435549606,2.93460057913677e-08,1.24931478329065e-07
"ENSG00000154839",147.506020360518,-1.61621780530194,0.291467615001177,-5.54510251609055,2.93781993051579e-08,1.25043563423032e-07
"ENSG00000160075",1993.63577785708,0.469768522103453,0.0847622253159949,5.54219194165972,2.98708612066052e-08,1.27115121941083e-07
"ENSG00000163898",60.3843662081599,2.6397635761503,0.476333085894979,5.5418438364206,2.99303175940371e-08,1.27342720236454e-07
"ENSG00000283646",48.0128935867422,-3.04265341382774,0.549185506004117,-5.54030173878064,3.01950917450376e-08,1.28443606545132e-07
"ENSG00000171450",90.2798209264933,2.02211554846655,0.365074632717997,5.53891003987816,3.04359925878886e-08,1.29442521837978e-07
"ENSG00000204856",274.282126771122,-1.14518466294084,0.20675444919754,-5.53886345558974,3.04440884196493e-08,1.29451129857783e-07
"ENSG00000156030",1269.97857014534,0.593131626222331,0.107093319773988,5.53845587637107,3.05150103201315e-08,1.29726823534438e-07
"ENSG00000135597",428.849449115257,-0.949379682112228,0.171421851627771,-5.53826523921659,3.05482376365971e-08,1.29842190273574e-07
"ENSG00000117385",2637.11676629824,0.447165594639409,0.0807559111690649,5.53724907769606,3.07259437079873e-08,1.30571480935677e-07
"ENSG00000158483",101.170478764234,1.9854859784363,0.358989815447375,5.53075851458898,3.18849018991078e-08,1.3546953138481e-07
"ENSG00000227811",173.027182189067,1.49670761082252,0.270623847622992,5.53058285132207,3.1916850521041e-08,1.35578253259334e-07
"ENSG00000244731",62.3853397119258,2.55836938923482,0.462634532735561,5.53000091477643,3.20229117841045e-08,1.36001689091057e-07
"ENSG00000106628",2295.20365433623,-0.460174169317441,0.0832579846123788,-5.52708753952978,3.25590524654783e-08,1.38251144904202e-07
"ENSG00000117481",351.786058071321,1.01474515119867,0.183615956821185,5.52645406622737,3.26767761004992e-08,1.38710630428935e-07
"ENSG00000179588",129.311997771855,1.72278142901505,0.311734661987006,5.52643526399658,3.26802765780742e-08,1.38710630428935e-07
"ENSG00000223768",54.9601648040467,2.74603934001802,0.49695101598234,5.52577467738915,3.28034914685735e-08,1.39205899305332e-07
"ENSG00000134153",2736.58530200232,-0.439009560011584,0.0794483347677664,-5.52572387193316,3.28129865169147e-08,1.39218482097636e-07
"ENSG00000157625",1050.5859687466,-0.609586183150276,0.110339974740294,-5.52461775149988,3.30203718402536e-08,1.40070498932393e-07
"ENSG00000110200",262.640857468411,-1.16415815670225,0.210756347916984,-5.52371574193725,3.31904292704652e-08,1.40763865535372e-07
"ENSG00000197070",424.217123754366,0.963962292773183,0.174518923760837,5.52354020985259,3.32236212438075e-08,1.40876611956638e-07
"ENSG00000172725",1835.46530574165,0.522294822823476,0.0945828452867419,5.52208829455344,3.3499406367238e-08,1.42014419224548e-07
"ENSG00000173210",3437.72473051991,0.386861290468272,0.0700574541092404,5.52205750818522,3.35052780815889e-08,1.42014419224548e-07
"ENSG00000080608",647.820926390843,-0.789368030210792,0.142958334129675,-5.52166500131969,3.35802263083356e-08,1.42303801410001e-07
"ENSG00000060069",758.559342447257,-0.725627719825884,0.131418836508966,-5.52148945388342,3.36137992690222e-08,1.4241776637829e-07
"ENSG00000108387",60.4065787354962,2.55261406991281,0.462447309328629,5.51979440342866,3.39396524348191e-08,1.43769797319758e-07
"ENSG00000151612",576.481866377004,0.803007371497076,0.145494777906808,5.51914909283836,3.40645092077217e-08,1.44270031050581e-07
"ENSG00000100028",1291.47964049979,-0.554252846164933,0.100451462672649,-5.51761847382082,3.43624425594309e-08,1.45502934531692e-07
"ENSG00000184110",11720.1868290611,-0.970013748450722,0.175814390646552,-5.51726024748898,3.44325350603875e-08,1.45770779882339e-07
"ENSG00000164638",63.6520191840894,2.51106300314713,0.455174851781067,5.51669977662765,3.4542478122886e-08,1.46207193484203e-07
"ENSG00000089177",956.92680465865,-0.664068494221529,0.120387429365521,-5.51609497537553,3.4661499074792e-08,1.46681849994951e-07
"ENSG00000242114",406.540002342029,-0.987009017406752,0.178952489375121,-5.51548078964009,3.47827738776452e-08,1.47165854151894e-07
"ENSG00000067369",2782.71209676284,-0.422087569800022,0.0765542168736672,-5.51357700512524,3.51613087496151e-08,1.48737917170991e-07
"ENSG00000138658",212.382712538262,-1.31382898764333,0.238295590289041,-5.51344230100826,3.51882431832104e-08,1.48822325861148e-07
"ENSG00000165943",1156.08553843515,-0.594510877304071,0.107839174512446,-5.51293980125428,3.52888959742432e-08,1.49218417725281e-07
"ENSG00000151014",277.365391725546,-1.15129966834615,0.208846349486044,-5.51266359780491,3.53443395438223e-08,1.49423224087704e-07
"ENSG00000144791",1814.54449040289,-0.515342391846968,0.0934897304623531,-5.51228877544458,3.54197144741907e-08,1.49712195200188e-07
"ENSG00000270605",76.2420488047352,2.23656648659437,0.405781237876987,5.51175430952869,3.55274626471805e-08,1.50137859987689e-07
"ENSG00000196693",215.783093536519,1.28590997295758,0.233307548342954,5.51165181791436,3.55481612224565e-08,1.50195560297815e-07
"ENSG00000135473",604.527516561548,0.79055850991836,0.143551064100681,5.50715882791292,3.64671225796846e-08,1.54047761719611e-07
"ENSG00000115232",227.554965380213,1.34813631305822,0.244834312863696,5.50632097801077,3.664102022028e-08,1.54751693957284e-07
"ENSG00000167930",1039.05414588543,0.719585995212868,0.130695562430545,5.50581811524989,3.67457764343294e-08,1.55163389498892e-07
"ENSG00000149231",369.214653488497,-1.02181047990566,0.185639053982083,-5.50428618325258,3.70667014337254e-08,1.56487539518223e-07
"ENSG00000251493",602.099596407871,-0.817567219311276,0.148571400614507,-5.50285731930729,3.73684836592881e-08,1.57730364604241e-07
"ENSG00000119630",82.9124228058684,2.14907668427102,0.390542985590152,5.50279166075286,3.73824081390111e-08,1.57757906081496e-07
"ENSG00000100982",971.166930296159,0.633985114073827,0.1152200969981,5.50238309627774,3.74691672306028e-08,1.58092745964071e-07
"ENSG00000248587",81.4577416234965,-2.14131919624642,0.389189637357073,-5.50199437679735,3.7551893475041e-08,1.58410441014617e-07
"ENSG00000162493",203.258468931386,1.33560094662009,0.242833174445289,5.50007613115895,3.79627300781957e-08,1.60091643130721e-07
"ENSG00000274211",539.671511446057,0.821078001079286,0.149285185482583,5.500063508814,3.79654478268728e-08,1.60091643130721e-07
"ENSG00000103111",1280.22018101034,-0.564667719044361,0.102673600803153,-5.49963880322996,3.80570023102081e-08,1.60414252521478e-07
"ENSG00000135363",73.4510578438784,2.37743095618874,0.432287767466176,5.49964892627863,3.80548175791059e-08,1.60414252521478e-07
"ENSG00000254726",77.0945337602879,2.23221602730469,0.405980057021763,5.49833911468472,3.8338510463819e-08,1.61568895649065e-07
"ENSG00000102471",1661.50064527587,0.499276917473917,0.0908149463403133,5.49773949766994,3.84690652139172e-08,1.62087049478402e-07
"ENSG00000140939",386.956636728617,1.03349756050168,0.188041856794057,5.49610378307188,3.88274057502463e-08,1.6356457036065e-07
"ENSG00000221990",70.1213461739332,2.32667327875719,0.423524857187755,5.49359320774352,3.93837093004099e-08,1.65875282948388e-07
"ENSG00000128973",591.624553649793,-0.784456751242676,0.142837832763109,-5.4919396077905,3.97543344241443e-08,1.67403201643839e-07
"ENSG00000057757",624.622805629986,-0.758975764640291,0.138220296475736,-5.49105872286656,3.9953147607001e-08,1.68207169625052e-07
"ENSG00000008952",2606.21358662099,-0.422320061520956,0.0769261152663008,-5.48994395543022,4.02061298553761e-08,1.69238832875937e-07
"ENSG00000105085",274.737025456043,-1.13023984774867,0.205949139698409,-5.48795614977458,4.06610965805448e-08,1.71120130102095e-07
"ENSG00000135480",196.952130846694,1.36553629891764,0.249052508187099,5.48292530301196,4.18349691989458e-08,1.76025566078848e-07
"ENSG00000260549",214.036730485546,1.27422147383134,0.23240221813579,5.48282836563476,4.18579076640587e-08,1.76087330583609e-07
"ENSG00000125863",673.415451603128,-0.732134414163849,0.133558564113238,-5.48174816811526,4.21143432456553e-08,1.77131149733157e-07
"ENSG00000182612",307.696371759782,1.08317960704377,0.197680783963389,5.47943803806634,4.26678834473876e-08,1.79423920137732e-07
"ENSG00000138698",1461.39217190953,-0.532086627719722,0.0971354414113424,-5.47778050924254,4.30693908023687e-08,1.81076594736048e-07
